prov_id,area_id,user_id,chnl_type,service_type,product_type,innet_months,total_times,total_flux,total_fee,pay_fee,sex,age,manu_name,term_type,max_rat_flag,is_5g_base_cover,is_work_5g_cover,is_home_5g_cover,is_work_5g_cover_l01,is_home_5g_cover_l01,is_work_5g_cover_l02,is_home_5g_cover_l02,activity_type,is_act_expire,comp_type,call_days,re_call10,short_call10,long_call10,bank_cnt,active_days01,active_days02,active_days03,active_days04,active_days05,active_days06,active_days07,active_days08,active_days09,active_days10,active_days11,active_days12,active_days13,active_days14,active_days15,active_days16,active_days17,active_days18,active_days19,active_days20,active_days21,active_days22,active_days23,game_app_flux,live_app_flux,video_app_flux,city_5g_ratio,city_level,is_5g
34,V0320600,7940c3043111eb4719cd9fa05d39b722,9,4,3,28,0.212703374,9.907414659,55.71666667,300,1,26,5,4,4,0,0,0,0,0,0,0,4,1,1,15.875,4.375,3.5,0,1.875,4,0,0,0,0,0,0,5,0,0,30,23,0,0,0,0,2,0,27,14,3,0,0,0,37.78188419,1541.442003,0.000265712,5,0
17,V0372801,0c3edff3073b1b41909709f3dfd18df9,7,3,2,3,0.527182835,7.898624779,113.0333333,200,1,36,2,4,3,0,0,0,0,0,0,0,3,3,6,20.4,24.8,4.2,5.4,1.2,6,0,0,0,0,0,0,0,0,0,29,25,0,0,1,0,0,0,25,1,5,0,0,0,0,814.5439148,4.31E-05,5,0
76,V0410100,086931fb74b0413d33a1934969214ee1,7,4,2,31,2.934961765,10.43097806,208.7833333,1180,1,33,2,4,4,0,0,0,0,0,0,0,4,1,1,29.875,67.375,35.5,2.625,35.5,3,0,0,0,0,0,0,0,4,0,30,29,0,0,0,0,0,0,24,1,1,0,0,0,0.003930092,8690.952591,0.00049,3,0
51,V0440300,4113854f86c08d7e7c3f9ab23f341ecc,10,4,5,103,1.464271734,9.144344375,180.5,1718.1,0,38,5,4,4,1,0,1,0,1,1,1,3,2,2,28.625,56.75,14.125,4,51,17,1,0,0,2,0,1,0,22,0,30,30,1,0,3,30,3,0,27,30,3,13,0,0,0,9.398370743,0.003286666,1,0
85,V0522400,17e3abe4a7ad46a84c174b36c3d508fc,9,4,3,25,0.245257694,8.356870125,94.21666667,600,1,26,3,4,4,0,0,0,0,0,0,0,4,1,1,21.42857143,0,1,0.714285714,8.142857143,7,0,0,0,0,0,0,6,0,0,30,24,0,0,7,0,1,0,29,16,0,2,1,0,0,4093.381463,0.000844749,7,0
59,V0453100,ed160c03fd761f76522ef17e9cc62de0,1,4,5,158,0.551905841,8.577366095,54.37166667,649.4,0,39,3,4,4,0,0,0,0,0,0,0,4,1,1,27.375,0.625,11.25,0.375,1.375,5,0,0,0,0,0,0,2,0,0,30,13,0,0,0,0,1,0,19,4,9,0,0,0,0.084181786,0.741896629,4.10E-05,7,0
19,V0140100,c00b1d1b24bcd03873754d02c62164aa,10,4,4,18,0.158302976,8.666193857,51.41666667,1299,0,29,4,4,4,0,0,0,0,0,0,0,1,3,6,19.375,0.625,5.75,0.25,0,17,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,11,17,0,0,0,0,0.003247261,131.5626345,0.000195612,5,0
18,V0130300,e0410d3fe6c365b5051fd8f286e834b8,4,2,2,15,0.175715983,5.826244311,55.985,163.75,0,42,12,2,4,0,0,0,0,0,0,0,4,1,6,11.375,3.625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E-05,7,0
97,V0230100,c2bed8100a8575180ddabbc477ab74f7,10,4,2,64,0.259301045,5.532113562,130.76,1400,0,50,2,4,4,0,0,0,0,0,0,0,4,1,6,12.875,13.75,3,2,8.5,1,0,0,0,0,0,0,0,0,0,18,12,0,0,0,1,0,0,2,8,0,0,0,0,0,88.58893204,5.56E-05,6,0
51,V0440300,905426cbbb4cc0b0bb42a4fa4f103f48,7,4,5,60,1.425453578,10.94128662,176.2666667,399.03,1,26,5,4,4,0,0,0,0,0,0,0,4,1,1,22.75,4.5,2.625,2.75,42.625,10,1,0,0,0,0,0,5,0,0,29,29,0,0,4,4,2,0,29,30,1,13,0,0,39842.53052,21541.4894,0.003286666,1,0
86,V0533100,a883526df5f6a934d1798a4d7e2e1bc8,9,4,3,16,0.152683322,10.82646192,62.65,380,1,20,3,4,4,0,0,0,0,0,0,0,4,1,1,12,0,1.5,0.166666667,1.166666667,29,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,29,28,25,14,13,0,0.24138546,741.1724195,0.000166017,7,0
36,V0330500,9d2dddcfa1bc65d273b8f1d6eff1debe,7,3,3,114,1.906858146,6.397649993,52.14,320,1,54,12,4,3,0,0,0,0,0,0,0,4,1,1,29.5,4.5,9.25,8.625,10.75,15,0,0,0,0,0,0,0,15,0,15,16,0,0,0,0,6,0,16,16,0,1,0,0,0,900.4987049,0.00020672,5,0
51,V0441900,7ae9f65c92f89a874abadc04e09e26a7,9,4,3,18,0.877786662,9.773748446,70.7,510,0,32,4,4,4,0,0,0,0,0,0,0,4,1,1,19.875,0.375,2.375,2.875,22.375,3,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,3,5,0,1,0,0,0,133.4457264,0.000653892,6,0
36,V0330100,79da65ca85488d3a89dcc8ed55e1a10f,1,4,3,61,0.513253511,10.29059463,84.11666667,530,1,25,5,4,4,0,0,0,0,0,0,0,4,1,1,27.125,4.375,18,0.5,7.875,30,0,0,0,0,0,1,30,18,0,30,30,0,0,4,30,0,0,29,30,4,2,0,0,0,5294.410935,0.000325886,2,0
89,V0650400,20b5bc5008aa6d6746131a164fa78a91,10,4,5,212,1.351974673,8.097900369,80.43333333,881.76,1,56,2,4,4,0,0,0,0,0,0,0,9,3,1,30,20.625,16.25,0.75,7.25,4,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,5,8,0,0,0,0,0,0,6.19E-05,7,0
75,V0362400,de5d9d44150f2e7f5ee51ec28dd66cbd,4,4,3,30,0.432980489,10.7993246,97.33333333,620,0,24,2,4,4,0,0,0,0,0,0,0,4,1,1,22.66666667,19.33333333,5.5,3.666666667,7.333333333,30,0,0,0,5,0,1,0,0,0,30,29,0,0,0,2,9,0,30,30,30,22,16,0,0.011130333,9657.825831,0.00046016,7,0
34,V0320100,7789351bec03741e55b45488f19f40eb,7,4,5,39,1.549746866,11.20372918,356.0333333,2106.34,1,23,3,4,4,1,1,1,1,0,1,0,4,1,1,11.75,2.5,1.5,3.5,39.5,28,0,0,0,0,0,0,0,1,0,28,28,0,0,4,14,1,0,28,28,15,3,12,0,3.253326416,16462.54487,0.000434549,2,0
75,V0360100,1622ddba3a477d8ee012417290b08669,3,4,5,57,2.372934124,9.778781526,94,700,1,38,7,4,4,0,0,0,0,0,0,0,4,1,1,29.5,19.5,11.83333333,4,26.5,30,0,0,0,2,0,0,1,22,0,30,30,0,0,0,5,20,0,25,27,0,3,0,0,0,9102.324622,0.000494372,6,0
97,V0230600,bc1e662f5a065a538f2978b4d10c9e7f,7,4,5,7,0.189291667,9.452460227,55.5,199.64,0,49,2,4,4,0,0,0,0,0,0,0,4,1,2,13.125,10.5,2.25,1.375,0,19,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,30,22,0,0,0,0,12.36526966,2.98E-05,7,0
74,V0430200,f510d5634b5488b5eaa4c50eba1496c8,9,4,3,18,0.133732702,9.893182201,55.05,330,0,24,4,4,4,0,0,0,0,0,0,0,4,1,1,14.375,0.25,2,0.25,0.75,9,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,5,0,30,1,14,1,0,0,0.018894196,16085.08418,0.00010896,7,0
74,V0430100,b440452ee56ef15afbb4ef5ab202b50a,1,4,3,12,0.338230328,11.0332226,80.96666667,487,1,18,4,4,4,0,0,0,0,0,0,0,4,1,1,18,5,11.5,0.625,2.625,11,0,0,0,0,0,0,2,1,0,30,30,0,0,0,1,6,0,30,17,11,28,2,0,14123.78043,4290.58651,0.000356155,3,0
51,V0440201,bd2d0ade5197c02cf4afc6239d0f8265,1,4,5,58,0.415024088,3.881396768,69.39166667,259.5,0,53,2,4,4,0,0,0,0,0,0,0,4,1,1,14,0.375,3,0.875,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,223.9434586,0.00047271,7,0
17,V0370700,c0b60c256c1220455ecd7eb91fbbc195,7,4,2,14,0.017334838,7.783032182,51.66666667,708,0,54,6,4,4,0,0,0,0,0,0,0,3,3,4,2.375,0.375,0.375,0,0,7,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,8,7,0,4,3,0,0.163986206,308.3201838,8.37E-05,5,0
85,V0523100,47b701538b5473cf7410e6805bb33d42,10,3,4,223,0.685964827,6.294346183,59.66666667,780,0,46,7,4,4,0,0,0,0,0,0,0,4,1,1,29.85714286,5.857142857,28.57142857,1.285714286,17,2,0,0,0,1,0,0,0,0,0,23,10,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0.000462158,7,0
87,V0622300,55ca18f6b69067cf0d3ea89e7bed4e59,9,4,3,18,1.491213161,9.707245969,128.3666667,800,1,32,4,4,4,0,0,0,0,0,0,0,4,1,2,27,2.5,9.833333333,1.5,16.66666667,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0002552,7,0
18,V0130500,e955fd371cdf03d2c922979c165f63a0,7,4,2,28,0.010330776,7.83374292,99,600,1,30,5,4,4,0,0,0,0,0,0,0,4,1,2,1.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.57E-05,7,0
11,V0110000,8932bee7caa04be417f3489874feaa8b,7,4,5,27,2.192533798,7.637979231,72.675,450,0,56,6,4,4,1,1,1,0,0,1,0,4,1,1,23.5,18.625,6.625,9.125,0.625,5,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,8,3,4,1,0,0,0,0.197350502,0.001014561,1,0
31,V0310000,bb92079dc03c0159e3abd59c2fe8ab8a,7,4,5,90,3.53522755,9.783123171,301.5,1999,1,40,5,4,4,1,1,1,1,1,1,1,1,3,1,30.28571429,77,36.28571429,8.285714286,71.57142857,26,0,0,0,4,0,0,1,4,0,30,30,0,0,18,21,0,0,30,22,1,0,0,0,439931.8057,13.4851284,0.001135951,1,0
51,V0441600,1daa7ab331bca345a8678baf72572c0f,7,4,5,75,0.126152098,9.977183599,53.55,323.98,1,48,5,4,4,1,0,0,0,0,1,0,4,1,1,14.25,0.125,5.5,0.25,14.375,2,0,0,0,0,0,0,0,2,0,30,29,0,0,24,2,1,0,28,27,23,5,2,0,0.025476456,17266.4689,0.000306589,7,0
76,V0410700,dc83b422a04670f705e921b517e2a9ef,10,4,4,102,6.388409409,6.474148806,54.81333333,620,0,50,2,4,4,0,0,0,0,0,0,0,4,1,6,29.125,264.75,33.75,0.625,0.125,3,0,0,0,1,0,0,0,0,0,30,23,0,0,1,0,0,0,7,3,1,1,0,0,0.024600983,490.4584169,7.20E-05,7,0
11,V0110000,fc930b5b2e4a8f6a684cee23471248e9,9,4,3,24,0.257804996,9.632049083,60.81666667,370,0,21,2,4,4,1,0,0,0,0,1,0,4,1,1,17,4.875,4.25,0,17.625,27,0,0,0,3,0,0,0,0,0,28,28,0,0,6,9,3,0,22,17,10,5,2,0,0.005418777,4190.030828,0.001014561,1,0
71,V0420100,74a34e623950d52907fc444617ca2b49,7,4,5,93,0.706306769,8.752651191,56.01666667,140.81,1,30,5,4,4,0,0,0,0,0,0,0,4,1,1,25.625,8.125,7,0.625,27.75,5,0,0,0,0,0,0,0,10,0,30,26,0,0,1,21,3,0,4,18,1,6,1,0,0,251.3213034,0.000319439,2,0
59,V0452900,5f3347d19fbb802dec5122d6765a3a16,9,4,3,15,0.38499104,9.910296157,51.46666667,282,1,44,4,4,4,0,0,0,0,0,0,0,4,1,1,17.625,1.25,1.625,1.625,16.625,4,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,7,6,2,0,0,0,0,13.01010513,0.000161428,7,0
76,V0412801,97a0d5ae3eb53ef312931014c91461ad,7,4,2,6,1.33711245,9.179570324,50.85833333,244.05,0,32,2,4,4,0,0,0,0,0,0,0,3,2,6,25.85714286,0,4.428571429,8.285714286,0,5,0,0,0,0,0,0,0,0,0,24,22,0,0,0,1,4,0,10,6,11,1,0,0,0.028846741,1957.168043,0.0001315,7,0
51,V0440300,1234d66dcb5883406bd707926776248d,7,4,3,25,0.056636325,9.859862942,52.63333333,280,1,19,2,4,4,0,0,0,0,0,0,0,4,1,1,2.75,0.125,0,0,8.75,9,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,7,0,29,10,6,0,0,0,3.972802162,637.9644175,0.003286666,1,0
18,V0130200,a3f9dbb0575238b1e8838ab509ed0a8d,1,4,5,196,0.843252228,9.91439609,71.85,545,1,55,7,4,4,1,1,1,0,0,1,1,4,1,1,22.125,3.625,4.25,1.375,31.5,30,3,0,0,0,0,0,5,2,0,30,30,0,0,11,1,0,0,30,30,1,8,0,0,0,4739.58195,1.86E-05,5,0
51,V0440300,145babd2bfa59f7c8d92db4e6577d846,10,4,5,81,1.967635029,9.120303462,118,1778.47,1,31,5,4,4,0,0,0,0,0,0,0,4,1,1,28.875,20,7.375,9.5,102.5,6,0,0,0,0,0,1,5,6,0,30,28,0,0,0,23,1,0,14,11,0,3,0,0,0,10.94073009,0.003286666,1,1
76,V0410500,db1144b960b4e5578d5d5197c64eaa55,7,4,3,18,0.1093015,10.18443836,58.78333333,350.01,1,53,6,4,4,0,0,0,0,0,0,0,4,1,1,8.375,2.125,1.625,0.25,4,8,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,24,0,12,29,9,0,0,0,0.211156845,0,6.84E-05,7,0
51,V0440300,a601cecdddc8445bed7cec45adf73837,7,4,5,84,2.455089243,10.27991686,124.6666667,1219,1,26,3,4,4,1,0,1,0,0,0,0,1,3,2,29,24.375,11.75,8.625,7.75,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,7,10,0,28,30,3,15,0,0.025891304,0,11445.23683,0.003286666,1,0
74,V0430100,3a10fe28e91c380b863d76f8ef9779d0,6,4,3,13,1.123179956,9.708879565,92.36666667,530,1,33,5,4,4,0,0,0,0,0,0,0,4,1,2,25.625,6,8.875,5.75,2.375,8,0,0,0,0,1,0,0,0,0,30,29,0,0,1,0,0,0,11,0,17,0,0,0,0.01091671,0,0.000356155,3,0
76,V0410100,180bddfc6e3ba379ea79061ffe889d56,4,4,4,57,0.240228187,9.682526677,55.74666667,600,0,29,5,4,4,0,0,0,0,0,0,0,3,2,6,21.5,7,6.5,0.125,10.75,1,0,0,0,0,0,0,0,0,0,28,19,0,0,0,0,1,0,10,1,1,0,0,0,15.28582859,1639.133873,0.00049,3,0
30,V0342900,2fde8168e618985050216f38286033b8,7,4,3,117,0.796719975,9.277599332,58.8,650,1,35,2,4,4,0,0,0,0,0,0,0,4,1,4,24.375,11.125,4.5,5.125,30.375,30,0,0,0,0,0,0,0,0,0,30,29,0,0,1,14,0,0,30,30,13,1,11,0,0.000250816,11181.28575,0.000137364,7,0
71,V0420800,598f53f44fd5d916434ff3b566ccb120,9,4,3,16,0.917051725,10.06984617,82.99666667,520,0,19,5,4,4,0,0,0,0,0,0,0,4,1,1,25.625,11,13.125,3.75,56.75,10,1,0,0,3,0,0,3,7,0,26,24,3,0,15,21,5,0,23,22,23,17,0,0,35601.45499,6206.440611,0.000277232,7,0
51,V0440100,d9131f01428196f8f213f3266887035b,9,4,3,14,0.01016008,10.59734888,65.5,390,0,18,2,4,4,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,30,0,0,0,0,0,0,1,1,0,30,30,0,0,7,19,2,0,30,30,1,30,0,0,0.094475746,21400.07679,0.002355841,1,0
38,V0350100,c9c381709ea314c10b5d75963668d3bf,7,4,5,93,0.611527617,9.267414235,96.34666667,930.18,1,50,2,4,4,1,1,0,0,0,1,0,4,1,1,26.42857143,0,11.42857143,0.714285714,14.42857143,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,30,29,9,0,0,0,0.001325607,9178.518929,0.000217801,6,0
84,V0610100,f2ebd6fa72878becf2f7b17b872b8bbd,4,4,2,64,1.008748249,9.889010558,54.83,30,1,24,2,4,4,1,1,0,1,0,1,0,5,3,6,27.25,16.5,5.625,5.125,94.625,11,0,0,0,0,0,0,5,0,0,30,25,0,0,0,0,0,0,15,0,11,0,0,0,9.994477272,1384.550308,0.000328096,2,0
18,V0131000,efd0c3dd2b5bdf503aa8c30086c4ac33,10,4,5,89,5.27829672,9.535085536,52.5,630,1,38,4,4,4,0,0,0,0,0,0,0,4,1,2,27.875,6,14.5,4.5,31.75,1,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,9,0,0,0,0,0,0,431.2427788,2.91E-05,7,0
91,V0210100,7818f01c5ce9008a75be25cf62bc43d6,10,1,5,24,0.257450756,9.743669372,53.81333333,150,0,47,2,4,4,0,0,0,0,0,0,0,4,1,4,3.75,0,0.25,0.25,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181293,2,0
18,V0130800,404a33c968a17e5c087e4e02bcbd8dd2,9,4,3,29,0.079072718,9.843882548,53.58333333,310,1,51,2,4,4,0,0,0,0,0,0,0,4,1,1,3.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,30,27,0,0,0,0,0,4867.180533,1.02E-05,7,0
91,V0211000,24e8fb6558703293160e71a19f90cf8c,9,4,3,37,0.230255365,10.4011557,63.28333333,400,0,34,5,4,4,1,1,1,1,1,1,1,4,1,1,21.5,5.375,10.875,0.375,4.5,28,0,0,0,0,0,0,0,6,0,30,30,0,0,5,30,29,0,30,30,6,14,7,0,0,1049.363968,0.000209385,7,0
18,V0130800,f3348533e62d517a770bc7532d31b95f,7,4,5,38,1.810164684,9.033358646,56.79,430,1,46,3,4,4,0,0,0,0,0,0,0,4,1,6,28.375,1.25,25.125,1.875,0,26,0,0,0,0,0,0,1,0,0,27,4,0,0,0,0,0,0,6,2,0,0,16,0,0,191.466383,1.02E-05,7,0
51,V0440600,5ee00585e1b1142069efc1911a6e0ddc,7,4,3,19,1.80590306,10.14951768,102.3666667,550.7,1,35,5,4,4,1,0,0,0,0,1,1,4,1,1,27.875,20.5,19.25,3.625,6.375,8,0,1,0,0,0,0,0,0,0,30,24,0,0,0,3,0,0,26,27,1,1,0,0,98.15424824,221.8838215,0.000674806,6,0
51,V0441900,7f86a79a01cf20a9df9b04e89d941b77,9,4,3,35,0.756662318,10.94428306,80.1,450,0,24,7,4,4,1,0,0,0,0,1,1,4,1,2,18.625,27.375,3.625,7.25,0,30,0,0,0,0,0,0,0,0,0,30,30,0,0,1,29,0,0,30,30,25,22,1,0,0,38027.10518,0.000653892,6,0
11,V0110000,11c8034f1677f43442547068ed8b4daf,10,4,5,96,0.539913235,9.735039688,106,600,1,39,2,4,4,1,0,1,1,1,1,1,1,3,1,12.625,1.25,0.25,4.75,1.375,20,0,0,0,0,0,0,0,0,0,28,25,0,0,8,2,6,0,26,9,1,8,3,0,6.137401581,7767.866914,0.001014561,1,0
18,V0130600,5f23fbcc91ef269d13c70a01588cad17,10,4,2,20,0.211756349,9.839728496,99,500,1,37,3,4,4,0,0,0,0,0,0,0,3,3,2,12.5,0.25,0.5,1.125,0,2,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,19,1,0,0,1,0,0,627.7396812,0.000256247,7,0
51,V0442000,51607cbd8500c95274aac7a8ac3cc926,7,4,6,28,0.212021795,10.81437758,74.86666667,480,1,20,3,4,4,0,0,0,0,0,0,0,4,1,1,7.625,0.25,1.25,0.5,1.5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0.695737839,0.000718751,5,0
76,V0410500,1f84bce408904fc4382e5d28c2e01a16,7,4,5,60,2.30102429,9.878119814,66.17166667,750,1,28,4,4,4,0,0,0,0,0,0,0,4,1,1,29.5,261.625,75.875,1.25,11,2,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,7,0,0,0,0,0,0,94.04868221,6.84E-05,7,0
85,V0520200,206a534534c86a139fd840ec3b74c476,7,4,3,22,0.002212803,11.15552572,102.3333333,600,1,24,4,4,4,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0.714285714,25,0,0,0,1,0,1,1,7,0,26,25,0,0,0,1,2,0,25,25,7,17,6,0,0.25201416,12055.53649,0.000647705,7,0
17,V0370800,46bab3276ef7addb12cf0846ea878e55,9,4,3,18,0.225643423,10.941926,78.93333333,420,0,18,2,4,4,0,0,0,0,0,0,0,4,1,1,24.125,0.25,11.875,1.625,11.375,16,0,0,0,0,0,0,1,2,0,30,30,1,0,4,6,17,0,30,28,25,13,4,0,141.3656483,15132.1922,8.03E-05,7,0
74,V0430900,15dbf774cf9556605b39c99dcd315738,7,4,5,58,1.025377371,9.316729574,68.31666667,310,0,30,2,4,4,0,0,0,0,0,0,0,4,1,2,19.25,5.875,2.75,5,6,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,7,3,3,0,0,0,0.000509262,378.6119289,8.51E-05,7,0
34,V0320900,c2e8cbcdc80c3c8bb70a204bde2e5100,7,4,5,67,0.633670907,11.86903834,283.6833333,648.39,1,26,3,4,4,0,0,0,0,0,0,0,3,3,1,22.875,0.25,1.875,0.5,13.75,8,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,17,1,3,1,0,0,0.0187006,363.7971058,0.000120581,4,0
31,V0310000,1d5473044629af79419b6136eaaee6b8,7,4,5,153,1.942543038,8.162112144,95.16666667,551,1,52,4,4,4,1,1,1,0,0,1,1,3,3,1,29.85714286,4.142857143,35.57142857,1,21.71428571,29,0,1,0,0,0,0,25,6,0,30,30,0,0,0,22,3,0,30,30,8,0,2,0,0.126540184,30.52411938,0.001135951,1,0
51,V0441600,7896fee22ca3baf3d00a0941adbfa812,4,4,5,50,0.275142076,3.016061756,95,0,1,36,5,4,4,0,0,0,0,0,0,0,1,3,2,10.625,5.25,10.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306589,7,0
76,V0410100,7ce4e69b63cdc921cce606e0d5f856f8,10,4,2,38,1.194713426,10.46678899,89.47833333,750,0,27,2,4,4,1,1,1,0,1,0,1,4,1,6,27.125,23.875,12,12.5,29.875,5,0,0,0,0,0,0,0,1,0,30,30,0,0,0,0,0,0,28,1,30,0,0,0,6.056012154,0,0.00049,3,0
76,V0410800,82da1b11e71e357885aa761cf5f8d08e,7,4,3,90,0.698276127,7.700121259,62.4,360,1,53,2,4,4,1,0,0,0,0,1,1,4,1,1,24.125,18.25,5,4.375,10.875,2,0,0,0,0,0,0,0,0,0,30,26,0,0,2,0,3,0,27,18,2,3,0,0,0.00022316,224.4436092,9.41E-05,7,0
81,V0511300,34dee9018f41f818db789689f9e983c1,9,4,3,8,0.022820625,10.35932311,74.43333333,430,1,24,3,4,4,1,0,0,0,0,1,1,4,1,1,1.5,0,0.375,0,9.125,12,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,2,0,16,8,5,1,0,0,0,2215.608159,0.000242232,7,0
91,V0210100,7fd1390d2fca76ebedc2d99b48c72a59,7,1,5,45,0.005851154,0,56,0,1,50,8,2,2,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181293,2,0
81,V0510900,67617e56e29ad74329e818245f8cc192,7,4,2,98,1.561029753,9.663553634,54.625,0,0,28,8,4,4,0,0,0,0,0,0,0,2,3,1,29.875,105.375,17.75,8.5,13.5,14,0,0,0,0,0,0,0,0,0,30,29,0,0,1,0,2,0,25,29,6,0,0,0,0,2907.626906,0.000298441,7,0
71,V0422800,1de1a888911e99432a1d48555c6d2eb3,7,2,2,3,0.035255742,2.147773678,53.63666667,300,1,25,5,4,4,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000324896,7,0
36,V0330100,22719d8d6a389cd15feff3e4189daefa,9,4,3,29,0.816077503,10.07274732,123.8333333,860,1,25,5,4,4,1,0,1,0,0,0,0,4,1,2,24,1.125,7.625,4.375,29.125,20,0,0,0,3,0,0,1,19,0,30,29,0,0,4,7,4,0,30,30,11,13,12,0,0.01789856,10162.12976,0.000325886,2,0
51,V0440100,fac966080a78810a06fb6551220d91d7,4,4,5,52,0.650245145,10.55719365,56,380.8,1,22,6,4,4,0,0,0,0,0,0,0,4,1,1,10.75,0,2.875,2.375,0.375,25,1,0,0,20,0,0,1,0,0,30,30,0,0,3,7,1,0,22,20,23,23,2,0,0,39.21254444,0.002355841,1,0
51,V0440100,aef5f16d1d8606ce454d97fb93da8024,9,4,3,20,0.172721367,10.6014374,99.26666667,550,1,26,5,4,4,0,0,0,0,0,0,0,4,1,1,12.5,3.375,1,0.125,47.75,8,0,0,0,0,0,0,1,0,0,30,30,0,0,0,9,2,0,26,30,5,6,0,0,17535.69775,10812.05276,0.002355841,1,0
17,V0370100,62626b8cc732d4eb333b916193e3480c,7,4,5,78,0.076351461,9.365202887,1037.816667,3687.05,0,30,5,4,4,0,0,0,0,0,0,0,4,1,2,7.25,0,1.625,1.125,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,1,0,0,0,0,0,454.8656368,0.000211171,3,0
71,V0422300,89475dc86f346f95a1706c39ee6162d7,7,2,5,122,1.749880636,5.990168468,52.58,540,1,48,7,4,4,0,0,0,0,0,0,0,3,3,1,28.75,1.875,9.25,2.625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197466,7,0
51,V0440100,da71718339fbf74429bcad66809a4ca6,7,4,2,67,0.17102802,8.061078154,152.2166667,816.49,1,29,9,4,4,1,1,1,1,1,1,1,4,1,1,6.75,0.375,1.375,0.625,29.875,28,0,0,0,0,0,0,0,0,0,30,20,0,0,0,20,1,0,25,1,10,4,0,0,0.312648773,0,0.002355841,1,0
34,V0320200,941a07f776e773d75ca88a7a9efe5d0c,9,4,3,24,1.51031187,9.908648806,74.81666667,300,1,54,6,4,4,0,0,0,0,0,0,0,4,1,1,26.25,35.375,19.375,6.375,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,4,26,0,0,0,0,0,718.4813385,0.000175103,3,0
59,V0450100,09196255739d84632ad9354267e6635a,10,4,3,8,0.944542535,8.587763667,64.26666667,390,0,34,5,4,4,1,1,1,0,0,1,1,4,1,1,26.375,10,6.875,2.75,5,4,0,0,0,0,0,2,1,0,0,30,28,0,0,0,0,5,0,2,0,16,0,0,0,0,0,9.09E-05,6,0
36,V0332600,fe5294e916547aa5690ee8b4b048912a,9,4,3,31,0.699206427,9.848798407,66.7,410,0,28,4,4,4,0,0,0,0,0,0,0,4,1,1,24.5,23.5,6.875,7.125,15.75,30,0,0,0,0,0,1,0,0,0,30,30,0,0,0,1,2,0,30,28,23,0,8,0,0.104170799,20007.37957,0.000196944,7,0
51,V0440300,36fcff1e0db76ea21ba770badcd870e5,7,5,5,90,0.856544873,8.442001083,78,480,0,36,2,5,5,0,0,0,0,0,0,0,3,2,1,24.5,2.625,6.875,2.875,43.375,12,0,0,0,0,1,1,0,1,0,29,27,0,0,0,3,6,0,9,14,0,5,0,0,0,1158.73801,0.003286666,1,0
